Country,Date,Day-ahead Price (EUR/MWh)
Luxembourg,16.10.2022,105.00208333333336
Netherlands,16.10.2022,106.09083333333332
Norway,16.10.2022,107.04833333333332
Portugal,16.10.2022,103.92458333333332
Serbia,16.10.2022,165.91750000000002
Slovenia,16.10.2022,146.25083333333333
Spain,16.10.2022,103.92458333333332
Sweden,16.10.2022,18.3275
Switzerland,16.10.2022,123.57666666666668
Austria,16.11.2019,39.75625
Belgium,16.11.2019,43.40916666666667
Croatia,16.11.2019,39.861250000000005
Denmark,16.11.2019,38.65583333333333
Estonia,16.11.2019,43.23208333333333
Finland,16.11.2019,43.23208333333333
Germany,16.11.2019,39.0009375
Greece,16.11.2019,52.72916666666666
Hungary,16.11.2019,38.74625
Italy,16.11.2019,47.01833333333334
Latvia,16.11.2019,43.23208333333333
Lithuania,16.11.2019,39.274166666666666
Luxembourg,16.11.2019,39.0009375
Netherlands,16.11.2019,38.977916666666665
Norway,16.11.2019,40.43625
Portugal,16.11.2019,45.62416666666667
Serbia,16.11.2019,38.62916666666667
Slovenia,16.11.2019,39.70541666666667
Spain,16.11.2019,45.62416666666667
Sweden,16.11.2019,39.18625
Switzerland,16.11.2019,47.897083333333335
Austria,16.11.2020,33.5115625
Belgium,16.11.2020,30.67
Croatia,16.11.2020,51.35708333333334
Denmark,16.11.2020,13.201250000000002
Estonia,16.11.2020,32.01416666666666
Finland,16.11.2020,14.9075
Germany,16.11.2020,28.529791666666664
Greece,16.11.2020,60.439166666666665
Hungary,16.11.2020,55.04
Italy,16.11.2020,52.07208333333333
Latvia,16.11.2020,35.30875
Lithuania,16.11.2020,35.30875
Luxembourg,16.11.2020,28.529791666666664
Netherlands,16.11.2020,30.985
Norway,16.11.2020,1.4179166666666667
Portugal,16.11.2020,42.64333333333334
Serbia,16.11.2020,57.03166666666666
Slovenia,16.11.2020,52.14208333333334
Spain,16.11.2020,42.64333333333334
Sweden,16.11.2020,2.6379166666666665
Switzerland,16.11.2020,36.2575
Austria,16.11.2021,233.99958333333333
Belgium,16.11.2021,233.77291666666667
Croatia,16.11.2021,238.885
Denmark,16.11.2021,235.14749999999995
Estonia,16.11.2021,154.10208333333333
Finland,16.11.2021,63.96416666666667
Germany,16.11.2021,234.9984375
Greece,16.11.2021,238.1370833333333
Hungary,16.11.2021,237.51
Italy,16.11.2021,237.7420833333333
Latvia,16.11.2021,169.11708333333334
Lithuania,16.11.2021,218.96
Luxembourg,16.11.2021,234.9984375
Netherlands,16.11.2021,224.54166666666663
Norway,16.11.2021,96.74291666666666
Portugal,16.11.2021,194.7045833333333
Serbia,16.11.2021,229.7683333333333
Slovenia,16.11.2021,239.61666666666667
Spain,16.11.2021,194.7045833333333
Sweden,16.11.2021,14.431666666666668
Switzerland,16.11.2021,232.10875
Austria,16.11.2022,250.108125
Belgium,16.11.2022,157.46083333333334
Croatia,16.11.2022,266.4275
Denmark,16.11.2022,26.66208333333333
Estonia,16.11.2022,299.9270833333333
Finland,16.11.2022,299.615
Germany,16.11.2022,158.57760416666667
Greece,16.11.2022,274.0708333333333
Hungary,16.11.2022,271.8170833333333
Italy,16.11.2022,260.7475
Latvia,16.11.2022,303.32875
Lithuania,16.11.2022,303.32875
Luxembourg,16.11.2022,158.57760416666667
Netherlands,16.11.2022,165.83875
Norway,16.11.2022,26.73583333333333
Portugal,16.11.2022,102.2875
Serbia,16.11.2022,266.73125
Slovenia,16.11.2022,263.40208333333334
Spain,16.11.2022,102.2875
Sweden,16.11.2022,27.4625
Switzerland,16.11.2022,249.775
Austria,16.12.2019,45.38239583333333
Belgium,16.12.2019,42.23791666666667
Croatia,16.12.2019,46.739583333333336
Denmark,16.12.2019,39.98
Estonia,16.12.2019,47.961666666666666
Finland,16.12.2019,47.961666666666666
Germany,16.12.2019,36.6790625
Greece,16.12.2019,58.47083333333333
Hungary,16.12.2019,48.099583333333335
Italy,16.12.2019,48.20375000000001
Latvia,16.12.2019,47.75916666666666
Lithuania,16.12.2019,46.52916666666667
Luxembourg,16.12.2019,36.6790625
Netherlands,16.12.2019,41.685
Norway,16.12.2019,39.62708333333333
Portugal,16.12.2019,39.40958333333333
Serbia,16.12.2019,47.31541666666667
Slovenia,16.12.2019,46.69125
Spain,16.12.2019,39.98458333333333
Sweden,16.12.2019,39.02166666666667
Switzerland,16.12.2019,44.520416666666655
Austria,16.12.2020,56.98447916666667
Belgium,16.12.2020,47.84875
Croatia,16.12.2020,65.96583333333334
Denmark,16.12.2020,39.13208333333333
Estonia,16.12.2020,55.48791666666667
Finland,16.12.2020,55.48791666666667
Germany,16.12.2020,52.18333333333333
Greece,16.12.2020,80.36166666666666
Hungary,16.12.2020,92.84624999999998
Italy,16.12.2020,64.55874999999999
Latvia,16.12.2020,55.48791666666667
Lithuania,16.12.2020,55.48791666666667
Luxembourg,16.12.2020,52.18333333333333
Netherlands,16.12.2020,44.47208333333333
Norway,16.12.2020,23.36208333333333
Portugal,16.12.2020,49.89625
Serbia,16.12.2020,83.93833333333333
Slovenia,16.12.2020,65.55208333333333
Spain,16.12.2020,49.89625
Sweden,16.12.2020,28.25583333333333
Switzerland,16.12.2020,56.164583333333326
Austria,16.12.2021,358.0371874999999
Belgium,16.12.2021,344.4604166666666
Croatia,16.12.2021,347.50375
Denmark,16.12.2021,169.7325
Estonia,16.12.2021,135.39375
Finland,16.12.2021,121.87041666666669
Germany,16.12.2021,352.06562499999995
Greece,16.12.2021,328.4575
Hungary,16.12.2021,347.5466666666666
Italy,16.12.2021,353.0916666666667
Latvia,16.12.2021,136.30291666666668
Lithuania,16.12.2021,139.53625
Luxembourg,16.12.2021,352.06562499999995
Netherlands,16.12.2021,333.2175
Norway,16.12.2021,152.0041666666667
Portugal,16.12.2021,302.41041666666666
Serbia,16.12.2021,357.2308333333333
Slovenia,16.12.2021,348.75208333333336
Spain,16.12.2021,302.41041666666666
Sweden,16.12.2021,20.65458333333333
Switzerland,16.12.2021,367.93
Austria,16.12.2022,430.6471875
Belgium,16.12.2022,410.0333333333333
Croatia,16.12.2022,388.62
Denmark,16.12.2022,410.6020833333334
Estonia,16.12.2022,407.70208333333335
Finland,16.12.2022,392.2916666666667
Germany,16.12.2022,432.0001041666667
Greece,16.12.2022,260.64916666666664
Hungary,16.12.2022,414.0404166666667
Italy,16.12.2022,410.64625
Latvia,16.12.2022,407.70208333333335
Lithuania,16.12.2022,412.74208333333337
Luxembourg,16.12.2022,432.0001041666667
Netherlands,16.12.2022,401.6191666666667
Norway,16.12.2022,397.95125
Portugal,16.12.2022,129.035
Serbia,16.12.2022,348.0508333333333
Slovenia,16.12.2022,408.1041666666667
Spain,16.12.2022,129.3975
Sweden,16.12.2022,127.62791666666664
Switzerland,16.12.2022,425.145
Austria,17.01.2019,51.40083333333333
Belgium,17.01.2019,56.560833333333335
Croatia,17.01.2019,74.52
Denmark,17.01.2019,50.492916666666666
Estonia,17.01.2019,52.80375
Finland,17.01.2019,52.80375
Germany,17.01.2019,45.49802083333333
Greece,17.01.2019,84.94958333333334
Hungary,17.01.2019,91.20583333333332
Italy,17.01.2019,69.00333333333333
Latvia,17.01.2019,52.80375
Lithuania,17.01.2019,52.80375
Luxembourg,17.01.2019,45.49802083333333
Netherlands,17.01.2019,56.244166666666665
Norway,17.01.2019,52.95791666666667
Portugal,17.01.2019,65.60041666666667
Serbia,17.01.2019,99.495
Slovenia,17.01.2019,72.46041666666667
Spain,17.01.2019,65.62708333333335
Sweden,17.01.2019,52.16416666666667
Switzerland,17.01.2019,63.50416666666666
Austria,17.01.2020,40.86677083333333
Belgium,17.01.2020,36.92666666666666
Croatia,17.01.2020,55.43375
Denmark,17.01.2020,26.585416666666664
Estonia,17.01.2020,34.86166666666667
Finland,17.01.2020,31.487916666666667
Germany,17.01.2020,36.61885416666667
Greece,17.01.2020,57.0925
Hungary,17.01.2020,64.68583333333333
Italy,17.01.2020,49.72666666666667
Latvia,17.01.2020,34.86166666666667
Lithuania,17.01.2020,34.86166666666667
Luxembourg,17.01.2020,36.61885416666667
Netherlands,17.01.2020,36.992916666666666
Norway,17.01.2020,24.449583333333333
Portugal,17.01.2020,39.985416666666666
Serbia,17.01.2020,60.46625
Slovenia,17.01.2020,55.55166666666667
Spain,17.01.2020,39.985416666666666
Sweden,17.01.2020,24.40625
Switzerland,17.01.2020,42.99166666666667
Austria,17.01.2021,53.99625
Belgium,17.01.2021,54.92291666666667
Croatia,17.01.2021,54.85041666666666
Denmark,17.01.2021,52.99666666666667
Estonia,17.01.2021,54.05625
Finland,17.01.2021,52.99958333333334
Germany,17.01.2021,52.9984375
Greece,17.01.2021,53.97583333333333
Hungary,17.01.2021,53.67666666666667
Italy,17.01.2021,58.689166666666665
Latvia,17.01.2021,54.05625
Lithuania,17.01.2021,54.05625
Luxembourg,17.01.2021,52.9984375
Netherlands,17.01.2021,51.10041666666666
Norway,17.01.2021,52.41374999999999
Portugal,17.01.2021,67.76416666666667
Serbia,17.01.2021,55.55791666666666
Slovenia,17.01.2021,54.95000000000001
Spain,17.01.2021,65.14583333333334
Sweden,17.01.2021,44.61375
Switzerland,17.01.2021,57.49000000000001
Austria,17.01.2022,191.338125
Belgium,17.01.2022,204.70541666666668
Croatia,17.01.2022,209.0920833333333
Denmark,17.01.2022,83.2625
Estonia,17.01.2022,104.6775
Finland,17.01.2022,80.13416666666667
Germany,17.01.2022,147.76677083333334
Greece,17.01.2022,240.57125
Hungary,17.01.2022,211.28791666666663
Italy,17.01.2022,246.97
Latvia,17.01.2022,104.6775
Lithuania,17.01.2022,104.6775
Luxembourg,17.01.2022,147.76677083333334
Netherlands,17.01.2022,204.28791666666663
Norway,17.01.2022,132.32916666666668
Portugal,17.01.2022,243.06000000000003
Serbia,17.01.2022,236.68166666666664
Slovenia,17.01.2022,208.8125
Spain,17.01.2022,243.06000000000003
Sweden,17.01.2022,17.35875
Switzerland,17.01.2022,252.36
Austria,17.01.2023,151.18791666666667
Belgium,17.01.2023,184.54541666666668
Croatia,17.01.2023,140.3925
Denmark,17.01.2023,125.60916666666668
Estonia,17.01.2023,73.06708333333334
Finland,17.01.2023,62.00999999999999
Germany,17.01.2023,139.18572916666668
Greece,17.01.2023,132.48125
Hungary,17.01.2023,141.41
Italy,17.01.2023,179.95583333333337
Latvia,17.01.2023,73.06708333333334
Lithuania,17.01.2023,73.06708333333334
Luxembourg,17.01.2023,139.18572916666668
Netherlands,17.01.2023,136.39125
Norway,17.01.2023,125.23916666666666
Portugal,17.01.2023,5.08125
Serbia,17.01.2023,130.37833333333333
Slovenia,17.01.2023,145.75208333333333
Spain,17.01.2023,5.08125
Sweden,17.01.2023,61.48208333333333
Switzerland,17.01.2023,174.59458333333336
Austria,17.02.2019,39.79947916666666
Belgium,17.02.2019,39.50666666666667
Croatia,17.02.2019,40.69125
Denmark,17.02.2019,41.24916666666667
Estonia,17.02.2019,41.48666666666667
Finland,17.02.2019,41.48666666666667
Germany,17.02.2019,39.49875
Greece,17.02.2019,69.76958333333333
Hungary,17.02.2019,42.93875
Italy,17.02.2019,52.0025
Latvia,17.02.2019,41.48666666666667
Lithuania,17.02.2019,41.4675
Luxembourg,17.02.2019,39.49875
Netherlands,17.02.2019,39.48583333333334
Norway,17.02.2019,42.96625
Portugal,17.02.2019,48.54291666666668
Serbia,17.02.2019,44.17958333333333
Slovenia,17.02.2019,40.49375
Spain,17.02.2019,47.27375000000001
Sweden,17.02.2019,41.599583333333335
Switzerland,17.02.2019,41.07333333333333
Austria,17.02.2020,29.896354166666665
Belgium,17.02.2020,24.51833333333333
Croatia,17.02.2020,39.95666666666667
Denmark,17.02.2020,8.981250000000001
Estonia,17.02.2020,22.19125
Finland,17.02.2020,11.073333333333332
Germany,17.02.2020,16.223333333333333
Greece,17.02.2020,49.492916666666666
Hungary,17.02.2020,41.49125
Italy,17.02.2020,39.86708333333333
Latvia,17.02.2020,22.19125
Lithuania,17.02.2020,22.19125
Luxembourg,17.02.2020,16.223333333333333
Netherlands,17.02.2020,25.07791666666667
Norway,17.02.2020,10.750833333333333
Portugal,17.02.2020,36.035833333333336
Serbia,17.02.2020,42.385
Slovenia,17.02.2020,39.96625
Spain,17.02.2020,36.0625
Sweden,17.02.2020,10.029583333333331
Switzerland,17.02.2020,34.17083333333333
Austria,17.02.2021,56.62104166666666
Belgium,17.02.2021,49.72
Croatia,17.02.2021,54.401250000000005
Denmark,17.02.2021,49.665416666666665
Estonia,17.02.2021,79.55541666666666
Finland,17.02.2021,79.55583333333333
Germany,17.02.2021,49.96031249999999
Greece,17.02.2021,64.3
Hungary,17.02.2021,57.03333333333334
Italy,17.02.2021,62.80708333333333
Latvia,17.02.2021,79.55541666666666
Lithuania,17.02.2021,79.55541666666666
Luxembourg,17.02.2021,49.96031249999999
Netherlands,17.02.2021,49.66708333333333
Norway,17.02.2021,49.88
Portugal,17.02.2021,41.08625
Serbia,17.02.2021,59.91625
Slovenia,17.02.2021,54.69291666666667
Spain,17.02.2021,41.08625
Sweden,17.02.2021,40.62833333333334
Switzerland,17.02.2021,55.8475
Austria,17.02.2022,156.86979166666666
Belgium,17.02.2022,105.86833333333334
Croatia,17.02.2022,153.09083333333334
Denmark,17.02.2022,68.52083333333333
Estonia,17.02.2022,63.00749999999999
Finland,17.02.2022,60.72916666666666
Germany,17.02.2022,71.29864583333334
Greece,17.02.2022,198.57
Hungary,17.02.2022,179.99249999999998
Italy,17.02.2022,182.73541666666665
Latvia,17.02.2022,63.00749999999999
Lithuania,17.02.2022,63.00749999999999
Luxembourg,17.02.2022,71.29864583333334
Netherlands,17.02.2022,112.38458333333335
Norway,17.02.2022,101.75083333333332
Portugal,17.02.2022,170.68791666666667
Serbia,17.02.2022,180.3575
Slovenia,17.02.2022,151.42625
Spain,17.02.2022,166.5925
Sweden,17.02.2022,15.615833333333333
Switzerland,17.02.2022,189.7825
Austria,17.03.2019,9.998645833333333
Belgium,17.03.2019,13.325833333333334
Croatia,17.03.2019,8.235
Denmark,17.03.2019,1.8325
Estonia,17.03.2019,34.69083333333334
Finland,17.03.2019,34.69083333333334
Germany,17.03.2019,0.9917708333333332
Greece,17.03.2019,55.55166666666667
Hungary,17.03.2019,22.96583333333333
Italy,17.03.2019,55.82541666666666
Latvia,17.03.2019,34.69083333333334
Lithuania,17.03.2019,34.69083333333334
Luxembourg,17.03.2019,0.9917708333333332
Netherlands,17.03.2019,34.108333333333334
Norway,17.03.2019,40.459583333333335
Portugal,17.03.2019,38.138333333333335
Serbia,17.03.2019,27.50208333333333
Slovenia,17.03.2019,8.6925
Spain,17.03.2019,34.28666666666667
Sweden,17.03.2019,34.44541666666667
Switzerland,17.03.2019,11.9
Austria,17.03.2020,29.39260416666666
Belgium,17.03.2020,27.765416666666663
Croatia,17.03.2020,31.94333333333333
Denmark,17.03.2020,17.60375
Estonia,17.03.2020,27.65458333333333
Finland,17.03.2020,18.09208333333333
Germany,17.03.2020,29.461770833333333
Greece,17.03.2020,49.285
Hungary,17.03.2020,31.137916666666666
Italy,17.03.2020,32.9275
Latvia,17.03.2020,27.65458333333333
Lithuania,17.03.2020,27.65458333333333
Luxembourg,17.03.2020,29.461770833333333
Netherlands,17.03.2020,27.32208333333333
Norway,17.03.2020,7.505833333333332
Portugal,17.03.2020,28.705416666666665
Serbia,17.03.2020,31.0475
Slovenia,17.03.2020,31.685
Spain,17.03.2020,28.705416666666665
Sweden,17.03.2020,7.395833333333333
Switzerland,17.03.2020,29.745416666666667
Austria,17.03.2021,59.7915625
Belgium,17.03.2021,56.47416666666667
Croatia,17.03.2021,58.37125
Denmark,17.03.2021,57.645
Estonia,17.03.2021,50.9075
Finland,17.03.2021,50.15833333333334
Germany,17.03.2021,59.19833333333332
Greece,17.03.2021,56.16166666666667
Hungary,17.03.2021,59.15916666666666
Italy,17.03.2021,59.82208333333333
Latvia,17.03.2021,50.9075
Lithuania,17.03.2021,57.18833333333333
Luxembourg,17.03.2021,59.19833333333332
Netherlands,17.03.2021,56.525
Norway,17.03.2021,50.833333333333336
Portugal,17.03.2021,17.1125
Serbia,17.03.2021,58.31
Slovenia,17.03.2021,58.57874999999999
Spain,17.03.2021,17.346666666666668
Sweden,17.03.2021,32.68875
Switzerland,17.03.2021,62.8425
Austria,17.03.2022,259.99791666666664
Belgium,17.03.2022,246.3145833333333
Croatia,17.03.2022,249.8708333333333
Denmark,17.03.2022,165.05666666666667
Estonia,17.03.2022,147.25375
Finland,17.03.2022,27.100833333333338
Germany,17.03.2022,222.9220833333333
Greece,17.03.2022,255.1620833333333
Hungary,17.03.2022,248.62041666666664
Italy,17.03.2022,264.5520833333333
Latvia,17.03.2022,150.58583333333334
Lithuania,17.03.2022,150.58583333333334
Luxembourg,17.03.2022,222.9220833333333
Netherlands,17.03.2022,231.225
Norway,17.03.2022,175.58916666666664
Portugal,17.03.2022,217.03791666666663
Serbia,17.03.2022,255.7108333333333
Slovenia,17.03.2022,247.96166666666667
Spain,17.03.2022,217.03791666666663
Sweden,17.03.2022,15.08625
Switzerland,17.03.2022,267.82875
Austria,17.04.2019,42.7521875
Belgium,17.04.2019,42.31791666666667
Croatia,17.04.2019,56.34333333333333
Denmark,17.04.2019,42.3175
Estonia,17.04.2019,47.13916666666668
Finland,17.04.2019,47.13916666666668
Germany,17.04.2019,41.85864583333333
Greece,17.04.2019,71.34666666666666
Hungary,17.04.2019,55.19333333333333
Italy,17.04.2019,58.775
Latvia,17.04.2019,47.13916666666668
Lithuania,17.04.2019,47.13916666666668
Luxembourg,17.04.2019,41.85864583333333
Netherlands,17.04.2019,41.83125
Norway,17.04.2019,43.895833333333336
Portugal,17.04.2019,47.94416666666666
Serbia,17.04.2019,55.71875
Slovenia,17.04.2019,55.30625
Spain,17.04.2019,47.739166666666655
Sweden,17.04.2019,43.939166666666665
Switzerland,17.04.2019,42.6925
Austria,17.04.2020,25.629166666666663
Belgium,17.04.2020,18.352083333333333
Croatia,17.04.2020,29.26083333333333
Denmark,17.04.2020,27.44833333333333
Estonia,17.04.2020,31.90458333333333
Finland,17.04.2020,31.125833333333333
Germany,17.04.2020,26.499895833333337
Greece,17.04.2020,31.20208333333333
Hungary,17.04.2020,27.052916666666665
Italy,17.04.2020,31.0075
Latvia,17.04.2020,32.2875
Lithuania,17.04.2020,32.2875
Luxembourg,17.04.2020,26.499895833333337
Netherlands,17.04.2020,23.67708333333333
Norway,17.04.2020,4.9225
Portugal,17.04.2020,15.22625
Serbia,17.04.2020,26.459166666666665
Slovenia,17.04.2020,29.754583333333333
Spain,17.04.2020,15.024583333333334
Sweden,17.04.2020,3.58
Switzerland,17.04.2020,22.934166666666663
Austria,17.04.2021,62.99885416666666
Belgium,17.04.2021,61.14541666666668
Croatia,17.04.2021,63.2275
Denmark,17.04.2021,58.85166666666667
Estonia,17.04.2021,45.03625
Finland,17.04.2021,26.48875
Germany,17.04.2021,59.49791666666666
Greece,17.04.2021,68.22791666666667
Hungary,17.04.2021,61.75708333333333
Italy,17.04.2021,68.08208333333333
Latvia,17.04.2021,45.03625
Lithuania,17.04.2021,45.03625
Luxembourg,17.04.2021,59.49791666666666
Netherlands,17.04.2021,60.06333333333333
Norway,17.04.2021,48.446666666666665
Portugal,17.04.2021,64.22
Serbia,17.04.2021,63.55125
Slovenia,17.04.2021,63.57333333333333
Spain,17.04.2021,64.20125
Sweden,17.04.2021,26.09583333333333
Switzerland,17.04.2021,63.80958333333333
Austria,17.04.2022,150.3065625
Belgium,17.04.2022,105.15666666666668
Croatia,17.04.2022,109.49166666666667
Denmark,17.04.2022,111.57208333333334
Estonia,17.04.2022,47.129583333333336
Finland,17.04.2022,47.129583333333336
Germany,17.04.2022,137.00291666666666
Greece,17.04.2022,192.5475
Hungary,17.04.2022,104.99416666666669
Italy,17.04.2022,172.32416666666666
Latvia,17.04.2022,47.129583333333336
Lithuania,17.04.2022,47.129583333333336
Luxembourg,17.04.2022,137.00291666666666
Netherlands,17.04.2022,108.055
Norway,17.04.2022,147.91
Portugal,17.04.2022,115.30208333333331
Serbia,17.04.2022,126.74291666666666
Slovenia,17.04.2022,104.35458333333332
Spain,17.04.2022,106.21375
Sweden,17.04.2022,49.64041666666666
Switzerland,17.04.2022,115.55
Austria,17.05.2019,40.74614583333334
Belgium,17.05.2019,42.40375
Croatia,17.05.2019,50.32874999999999
Denmark,17.05.2019,41.04708333333333
Estonia,17.05.2019,42.45666666666666
Finland,17.05.2019,42.45666666666666
Germany,17.05.2019,40.4971875
Greece,17.05.2019,71.78333333333335
Hungary,17.05.2019,48.72125
Italy,17.05.2019,53.17791666666667
Latvia,17.05.2019,42.45666666666666
Lithuania,17.05.2019,42.42541666666666
Luxembourg,17.05.2019,40.4971875
Netherlands,17.05.2019,42.87583333333333
Norway,17.05.2019,39.927083333333336
Portugal,17.05.2019,44.65708333333333
Serbia,17.05.2019,47.254583333333336
Slovenia,17.05.2019,49.46
Spain,17.05.2019,44.65708333333333
Sweden,17.05.2019,36.946666666666665
Switzerland,17.05.2019,39.98500000000001
Austria,17.05.2020,9.015625
Belgium,17.05.2020,10.54875
Croatia,17.05.2020,18.405833333333334
Denmark,17.05.2020,6.333333333333333
Estonia,17.05.2020,10.225833333333332
Finland,17.05.2020,10.225833333333332
Germany,17.05.2020,8.500833333333333
Greece,17.05.2020,45.395833333333336
Hungary,17.05.2020,12.561666666666667
Italy,17.05.2020,20.18166666666667
Latvia,17.05.2020,10.225833333333332
Lithuania,17.05.2020,10.225833333333332
Luxembourg,17.05.2020,8.500833333333333
Netherlands,17.05.2020,13.042083333333332
Norway,17.05.2020,9.997916666666669
Portugal,17.05.2020,16.5925
Serbia,17.05.2020,14.472500000000002
Slovenia,17.05.2020,14.326666666666666
Spain,17.05.2020,16.41541666666667
Sweden,17.05.2020,10.319166666666666
Switzerland,17.05.2020,8.658333333333333
Austria,17.05.2021,67.401875
Belgium,17.05.2021,70.85833333333333
Croatia,17.05.2021,71.62833333333333
Denmark,17.05.2021,73.70375
Estonia,17.05.2021,62.098333333333336
Finland,17.05.2021,59.679166666666674
Germany,17.05.2021,67.79447916666668
Greece,17.05.2021,62.99875
Hungary,17.05.2021,72.45375
Italy,17.05.2021,71.02833333333334
Latvia,17.05.2021,62.098333333333336
Lithuania,17.05.2021,62.098333333333336
Luxembourg,17.05.2021,67.79447916666668
Netherlands,17.05.2021,73.48666666666666
Norway,17.05.2021,53.437916666666666
Portugal,17.05.2021,78.38708333333334
Serbia,17.05.2021,69.07208333333334
Slovenia,17.05.2021,72.31416666666667
Spain,17.05.2021,78.98583333333333
Sweden,17.05.2021,37.60625
Switzerland,17.05.2021,68.18416666666667
Austria,17.05.2022,228.01739583333327
Belgium,17.05.2022,219.5329166666667
Croatia,17.05.2022,232.8416666666667
Denmark,17.05.2022,225.0520833333333
Estonia,17.05.2022,165.64083333333335
Finland,17.05.2022,157.31791666666666
Germany,17.05.2022,227.4825
Greece,17.05.2022,236.53458333333333
Hungary,17.05.2022,235.72625
Italy,17.05.2022,236.8245833333333
Latvia,17.05.2022,182.62458333333333
Lithuania,17.05.2022,182.62458333333333
Luxembourg,17.05.2022,227.4825
Netherlands,17.05.2022,221.36875
Norway,17.05.2022,179.47208333333333
Portugal,17.05.2022,199.15
Serbia,17.05.2022,232.44333333333336
Slovenia,17.05.2022,231.30000000000004
Spain,17.05.2022,199.15
Sweden,17.05.2022,114.56625
Switzerland,17.05.2022,226.6233333333333
Austria,17.06.2019,42.001354166666665
Belgium,17.06.2019,37.39541666666667
Croatia,17.06.2019,40.63791666666667
Denmark,17.06.2019,40.51416666666667
Estonia,17.06.2019,39.97125
Finland,17.06.2019,29.927916666666665
Germany,17.06.2019,42.80125
Greece,17.06.2019,71.88666666666666
Hungary,17.06.2019,43.334583333333335
Italy,17.06.2019,49.92
Latvia,17.06.2019,39.97125
Lithuania,17.06.2019,39.97125
Luxembourg,17.06.2019,42.80125
Netherlands,17.06.2019,41.61708333333333
Norway,17.06.2019,31.675833333333333
Portugal,17.06.2019,49.16125
Serbia,17.06.2019,44.32041666666667
Slovenia,17.06.2019,40.74125
Spain,17.06.2019,49.16125
Sweden,17.06.2019,27.5675
Switzerland,17.06.2019,36.015
Austria,17.06.2020,34.01770833333333
Belgium,17.06.2020,35.71
Croatia,17.06.2020,36.87041666666667
Denmark,17.06.2020,41.11666666666667
Estonia,17.06.2020,40.455000000000005
Finland,17.06.2020,34.130833333333335
Germany,17.06.2020,34.9378125
Greece,17.06.2020,39.250416666666666
Hungary,17.06.2020,35.74
Italy,17.06.2020,32.14416666666667
Latvia,17.06.2020,41.02291666666667
Lithuania,17.06.2020,41.02291666666667
Luxembourg,17.06.2020,34.9378125
Netherlands,17.06.2020,36.94291666666667
Norway,17.06.2020,1.6741666666666666
Portugal,17.06.2020,34.56041666666667
Serbia,17.06.2020,35.52
Slovenia,17.06.2020,36.4775
Spain,17.06.2020,34.56041666666667
Sweden,17.06.2020,17.158333333333335
Switzerland,17.06.2020,32.01499999999999
Austria,17.06.2021,80.22854166666667
Belgium,17.06.2021,80.01291666666667
Croatia,17.06.2021,83.38375
Denmark,17.06.2021,77.40875
Estonia,17.06.2021,79.10791666666667
Finland,17.06.2021,70.08916666666667
Germany,17.06.2021,78.87635416666667
Greece,17.06.2021,86.20958333333334
Hungary,17.06.2021,83.20416666666667
Italy,17.06.2021,89.66541666666666
Latvia,17.06.2021,81.18541666666667
Lithuania,17.06.2021,83.0475
Luxembourg,17.06.2021,78.87635416666667
Netherlands,17.06.2021,77.81833333333333
Norway,17.06.2021,43.09166666666667
Portugal,17.06.2021,92.58291666666668
Serbia,17.06.2021,82.73416666666667
Slovenia,17.06.2021,83.89791666666666
Spain,17.06.2021,92.58291666666668
Sweden,17.06.2021,28.354166666666668
Switzerland,17.06.2021,81.54958333333333
Austria,17.06.2022,240.7151041666667
Belgium,17.06.2022,268.2091666666667
Croatia,17.06.2022,270.15708333333333
Denmark,17.06.2022,247.3529166666667
Estonia,17.06.2022,227.4495833333333
Finland,17.06.2022,177.29583333333335
Germany,17.06.2022,243.00052083333333
Greece,17.06.2022,235.7066666666667
Hungary,17.06.2022,259.795
Italy,17.06.2022,328.5266666666667
Latvia,17.06.2022,230.3516666666667
Lithuania,17.06.2022,253.7658333333333
Luxembourg,17.06.2022,243.00052083333333
Netherlands,17.06.2022,261.23
Norway,17.06.2022,167.27041666666668
Portugal,17.06.2022,179.49958333333333
Serbia,17.06.2022,260.0229166666666
Slovenia,17.06.2022,271.4175
Spain,17.06.2022,179.49958333333333
Sweden,17.06.2022,40.38916666666666
Switzerland,17.06.2022,312.02208333333334
Austria,17.07.2019,46.74041666666667
Belgium,17.07.2019,45.509166666666665
Croatia,17.07.2019,54.524166666666666
Denmark,17.07.2019,45.88375
Estonia,17.07.2019,53.09416666666667
Finland,17.07.2019,51.77958333333333
Germany,17.07.2019,46.84020833333333
Greece,17.07.2019,56.531666666666666
Hungary,17.07.2019,50.74333333333333
Italy,17.07.2019,47.29749999999999
Latvia,17.07.2019,53.09416666666667
Lithuania,17.07.2019,53.09416666666667
Luxembourg,17.07.2019,46.84020833333333
Netherlands,17.07.2019,45.85625
Norway,17.07.2019,38.73375
Portugal,17.07.2019,52.79500000000001
Serbia,17.07.2019,53.43125
Slovenia,17.07.2019,54.531666666666666
Spain,17.07.2019,52.79500000000001
Sweden,17.07.2019,38.7725
Switzerland,17.07.2019,45.65958333333333
Austria,17.07.2020,38.8675
Belgium,17.07.2020,37.21375
Croatia,17.07.2020,37.55083333333334
Denmark,17.07.2020,37.57708333333333
Estonia,17.07.2020,40.91375
Finland,17.07.2020,36.06625
Germany,17.07.2020,39.570625
Greece,17.07.2020,44.05708333333334
Hungary,17.07.2020,39.97208333333334
Italy,17.07.2020,37.53666666666667
Latvia,17.07.2020,40.91375
